generation,hypervolume,nondominated_count,best_obj_0,mean_obj_0,std_obj_0,best_obj_1,mean_obj_1,std_obj_1
30,1976.30615234375,45,1799.5894775390625,544.9053955078125,514.51953125,-1.1439298391342163,-255.23036193847656,269.17095947265625
31,1976.30615234375,41,1799.5894775390625,533.7137451171875,535.127685546875,-1.1439298391342163,-245.0482177734375,273.3531188964844
32,1976.30615234375,43,1799.5894775390625,524.1663208007812,545.606201171875,-1.1439298391342163,-239.717529296875,277.5108337402344
33,1976.30615234375,46,1799.5894775390625,535.6276245117188,551.2840576171875,-1.1439298391342163,-243.81483459472656,280.16314697265625
34,1976.30615234375,49,1854.8162841796875,493.9478454589844,569.5137939453125,-1.1439298391342163,-224.30587768554688,278.3338317871094
35,1976.30615234375,48,1854.8162841796875,481.37445068359375,564.588134765625,-1.1439298391342163,-211.5895233154297,266.56494140625
36,1976.30615234375,50,1854.8162841796875,496.9638366699219,570.7179565429688,-1.1439298391342163,-216.71754455566406,268.6510009765625
37,1976.30615234375,53,1854.8162841796875,512.33349609375,574.6287841796875,-1.1439298391342163,-213.97042846679688,259.4801940917969
38,1976.30615234375,53,1854.8162841796875,555.0535888671875,578.5073852539062,-1.1439298391342163,-230.9644317626953,261.9919738769531
39,1976.30615234375,56,1855.7333984375,507.1150207519531,583.4100952148438,-1.1439298391342163,-207.72900390625,258.92327880859375
40,1976.30615234375,60,1855.7333984375,486.8624267578125,563.0821533203125,-1.1439298391342163,-193.12326049804688,239.4507598876953
41,1976.30615234375,62,1855.7333984375,451.3974609375,538.812255859375,-1.1439298391342163,-176.70118713378906,226.9283447265625
42,1976.30615234375,62,1855.7333984375,454.7216796875,545.6934204101562,-1.1439298391342163,-181.23883056640625,236.4082489013672
43,1976.30615234375,64,1855.7333984375,419.19122314453125,521.6163940429688,-1.1439298391342163,-164.0711212158203,221.10874938964844
44,1976.30615234375,64,1855.7333984375,434.43670654296875,530.8772583007812,-1.1439298391342163,-168.3267364501953,222.03262329101562
45,1976.30615234375,64,1855.7333984375,435.18951416015625,530.343017578125,-1.1439298391342163,-168.35601806640625,222.01678466796875
46,1976.30615234375,59,1878.5472412109375,464.3836975097656,559.88330078125,-1.1439298391342163,-186.48507690429688,250.0391845703125
47,1976.30615234375,61,1878.5472412109375,471.8216552734375,557.091064453125,-1.1439298391342163,-193.05738830566406,250.05665588378906
48,1976.30615234375,60,1974.4132080078125,517.3736572265625,613.6238403320312,-1.1439298391342163,-211.9458770751953,282.8387145996094
49,1976.30615234375,62,1974.4132080078125,486.4712219238281,591.9706420898438,-1.1439298391342163,-192.34033203125,261.8580017089844
50,1976.30615234375,61,2104.0322265625,509.6988525390625,616.2366943359375,-1.1439298391342163,-201.7017364501953,274.9186096191406
51,1976.30615234375,59,2104.0322265625,515.6884155273438,613.6506958007812,-1.1439298391342163,-203.6485595703125,274.2210998535156
52,1976.30615234375,57,2104.0322265625,563.21630859375,635.0311889648438,-1.1439298391342163,-226.14051818847656,287.2361145019531
53,1976.30615234375,59,2104.0322265625,588.164794921875,625.8622436523438,-1.1439298391342163,-227.67137145996094,272.5799255371094
54,1976.30615234375,58,2104.0322265625,626.6979370117188,629.5582885742188,-1.1439298391342163,-238.97027587890625,271.2157287597656
55,1976.30615234375,59,2104.0322265625,696.269287109375,668.8798217773438,-1.1439298391342163,-264.6065673828125,285.126708984375
56,2143.254150390625,61,2104.0322265625,685.296875,653.5463256835938,-1.0991744995117188,-254.76702880859375,271.4934997558594
57,2143.254150390625,63,2104.0322265625,673.605712890625,652.81982421875,-1.0991744995117188,-249.27597045898438,270.09393310546875
58,2143.254150390625,60,2104.0322265625,634.7554931640625,638.2527465820312,-1.0991744995117188,-230.02755737304688,257.5731201171875
59,2143.254150390625,63,2104.0322265625,589.010986328125,614.8359375,-1.0991744995117188,-209.0222625732422,240.4324951171875
60,2143.254150390625,64,2104.0322265625,579.9691162109375,609.4693603515625,-1.0991744995117188,-203.22286987304688,236.28372192382812
61,2143.254150390625,62,2104.0322265625,615.3087158203125,624.848876953125,-1.0991744995117188,-216.00221252441406,246.10948181152344
62,2143.254150390625,62,2104.0322265625,622.53466796875,620.0140380859375,-1.0991744995117188,-216.85906982421875,244.71664428710938
63,2143.254150390625,64,2104.0322265625,632.571533203125,626.1259155273438,-1.0991744995117188,-216.18397521972656,242.86703491210938
64,1890.3489990234375,64,2104.0322265625,627.4901123046875,628.9335327148438,-0.8610358834266663,-212.87867736816406,241.22149658203125
65,1890.3489990234375,64,2104.0322265625,639.5010375976562,639.3496704101562,-0.8610358834266663,-216.30010986328125,243.41143798828125
66,1890.3489990234375,64,2104.0322265625,654.282958984375,658.351806640625,-0.8610358834266663,-223.30203247070312,252.35958862304688
67,1890.3489990234375,64,2104.0322265625,637.0745849609375,657.9502563476562,-0.8610358834266663,-218.465576171875,252.67030334472656
68,1890.3489990234375,64,2104.0322265625,657.5731811523438,659.1663818359375,-0.8610358834266663,-223.9630126953125,252.12045288085938
69,1890.3489990234375,64,2104.0322265625,657.6759033203125,659.0744018554688,-0.8610358834266663,-223.89248657226562,252.17056274414062
70,1890.3489990234375,64,2104.0322265625,672.4671630859375,675.70361328125,-0.8610358834266663,-232.49533081054688,263.3533935546875
71,1890.3489990234375,64,2104.0322265625,683.0317993164062,667.1989135742188,-0.8610358834266663,-235.93994140625,260.9570007324219
72,1890.3489990234375,64,2104.0322265625,707.6134643554688,681.0038452148438,-0.8610358834266663,-244.9253692626953,265.2550964355469
