generation,hypervolume,nondominated_count,best_obj_0,mean_obj_0,std_obj_0,best_obj_1,mean_obj_1,std_obj_1
46,946955.375,2,1028.5867919921875,427.5045166015625,139.22410583496094,942.0609741210938,371.2464294433594,130.46127319335938
47,946955.375,2,1028.5867919921875,429.5078125,139.7882843017578,942.0609741210938,375.24267578125,131.2025909423828
48,946955.375,2,1028.5867919921875,430.44744873046875,139.50035095214844,942.0609741210938,377.40948486328125,130.14552307128906
49,946955.375,2,1028.5867919921875,431.8169860839844,138.24496459960938,942.0609741210938,378.9446105957031,129.8843536376953
50,946955.375,3,1036.423583984375,446.201171875,156.17884826660156,942.0609741210938,389.7930908203125,141.63870239257812
51,946955.375,3,1036.423583984375,443.3280029296875,158.15518188476562,942.0609741210938,391.2449951171875,140.68435668945312
52,946955.375,3,1036.423583984375,456.9698791503906,164.46742248535156,942.0609741210938,403.8658447265625,148.85264587402344
53,946955.375,3,1036.423583984375,459.2586669921875,163.1277313232422,942.0609741210938,405.1991271972656,148.5459747314453
54,946955.375,3,1036.423583984375,464.50189208984375,163.29722595214844,942.0609741210938,406.439697265625,148.08995056152344
55,946955.375,3,1036.423583984375,469.83880615234375,164.0122528076172,942.0609741210938,408.86627197265625,148.05685424804688
56,946955.375,3,1036.423583984375,495.5317687988281,168.7393341064453,942.0609741210938,426.21783447265625,159.35060119628906
57,946955.375,4,1036.423583984375,507.6951904296875,178.61605834960938,942.0609741210938,438.9501647949219,168.0365753173828
58,946955.375,4,1036.423583984375,526.1885986328125,186.73411560058594,942.0609741210938,457.5181884765625,172.11239624023438
59,946955.375,5,1036.423583984375,538.230712890625,193.68807983398438,942.0609741210938,466.76898193359375,178.94924926757812
60,946955.375,6,1036.423583984375,558.614990234375,203.23109436035156,942.0609741210938,485.867919921875,186.00062561035156
61,949331.4375,5,1036.423583984375,575.7967529296875,209.28150939941406,942.6121215820312,503.3153076171875,191.097412109375
62,949331.4375,5,1036.423583984375,578.3848876953125,210.73277282714844,942.6121215820312,508.5335998535156,187.2432861328125
63,949331.4375,5,1036.423583984375,586.0672607421875,214.91004943847656,942.6121215820312,517.970458984375,190.10690307617188
64,949331.4375,7,1036.423583984375,605.7244873046875,224.474609375,942.6121215820312,545.7698974609375,192.3609619140625
65,949331.4375,8,1036.423583984375,628.748046875,224.52720642089844,942.6121215820312,567.2174682617188,191.6095428466797
66,949331.4375,8,1036.423583984375,640.9776611328125,218.6151123046875,942.6121215820312,572.4154052734375,190.28497314453125
67,949331.4375,8,1036.423583984375,651.4140625,220.39967346191406,942.6121215820312,584.08349609375,190.79441833496094
68,949331.4375,8,1036.423583984375,653.928955078125,219.6534881591797,942.6121215820312,588.6319580078125,186.7921905517578
69,949331.4375,8,1036.423583984375,692.193603515625,214.04904174804688,942.6121215820312,624.521240234375,180.78146362304688
70,949331.4375,8,1036.423583984375,731.8558959960938,217.7420654296875,942.6121215820312,660.6192626953125,175.6802520751953
71,949331.4375,6,1036.423583984375,765.52197265625,202.30458068847656,942.6121215820312,683.8202514648438,168.4054718017578
72,949331.4375,6,1036.423583984375,788.0118408203125,188.56576538085938,942.6121215820312,702.136474609375,161.541015625
73,950942.5625,7,1036.423583984375,807.2276611328125,174.7378387451172,944.70556640625,717.7303466796875,153.30882263183594
74,950942.5625,9,1083.587890625,844.969970703125,159.85935974121094,944.70556640625,751.5633544921875,135.55140686035156
75,950942.5625,10,1083.587890625,876.2705078125,143.783447265625,944.70556640625,771.917724609375,124.50074005126953
76,950942.5625,9,1083.587890625,898.4871826171875,128.7172393798828,944.70556640625,788.3760986328125,110.31101989746094
77,950942.5625,9,1121.5631103515625,912.3743896484375,126.15145874023438,944.70556640625,797.3892822265625,105.03571319580078
78,951034.9375,12,1151.2181396484375,936.6068115234375,119.48538970947266,954.730224609375,813.6143798828125,98.45442962646484
79,951034.9375,12,1151.2181396484375,959.619384765625,100.7334213256836,954.730224609375,833.287109375,88.46234130859375
80,951034.9375,12,1151.2181396484375,974.2581787109375,89.92689514160156,954.730224609375,844.96875,80.29308319091797
81,951034.9375,12,1151.2181396484375,985.2330322265625,75.2414779663086,954.730224609375,854.9183349609375,74.31571960449219
82,951034.9375,12,1151.2181396484375,997.6771240234375,58.411563873291016,954.730224609375,866.07861328125,62.66345977783203
83,951034.9375,14,1151.2181396484375,1009.7919921875,44.42338943481445,954.730224609375,876.8914794921875,53.40810012817383
84,951034.9375,14,1151.2181396484375,1011.2979736328125,44.56798553466797,954.730224609375,877.6668701171875,53.455604553222656
85,951034.9375,11,1151.2181396484375,1014.5887451171875,42.769351959228516,954.730224609375,882.2925415039062,39.769718170166016
