policy_id,checkpoint_path,objective_0,objective_1
46,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_046.pt,55.3343391418457,-1.6424721479415894
47,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_047.pt,126.7978515625,-37.865455627441406
48,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_048.pt,134.3892364501953,-41.686588287353516
49,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_049.pt,126.51080322265625,-37.759525299072266
50,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_050.pt,157.10501098632812,-77.3011703491211
51,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_051.pt,35.982452392578125,-0.38957253098487854
52,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_052.pt,157.61375427246094,-77.96432495117188
53,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_053.pt,92.78382110595703,-12.632536888122559
54,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_054.pt,117.6727294921875,-31.293214797973633
55,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_055.pt,39.99576187133789,-0.6144136786460876
56,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_056.pt,184.2770538330078,-143.8603515625
57,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_057.pt,35.18207931518555,-0.22395408153533936
58,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_058.pt,110.84408569335938,-25.022180557250977
59,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_059.pt,33.884300231933594,-0.08166922628879547
60,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_060.pt,119.41644287109375,-31.738525390625
61,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_061.pt,135.53428649902344,-42.35464096069336
62,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_062.pt,96.21480560302734,-15.130744934082031
63,outputs/mo-swimmer-v5/seed_0/checkpoints/pareto_front/policy_063.pt,139.26097106933594,-51.04598617553711
